permno,adate,qdate,public_date,pe_exi,npm,opmad,roa,roe,de_ratio,intcov_ratio,curr_ratio,TICKER
26403,2016-09-30,2016-12-31,2017-04-30,20.866,0.163,0.257,0.185,0.188,0.996,34.729,0.957,DIS
26403,2016-09-30,2017-03-31,2017-05-31,18.805,0.166,0.260,0.188,0.194,1.011,32.605,0.943,DIS
26403,2016-09-30,2017-03-31,2017-06-30,18.510,0.166,0.260,0.188,0.194,1.011,32.605,0.943,DIS
26403,2016-09-30,2017-03-31,2017-07-31,19.152,0.166,0.260,0.188,0.194,1.011,32.605,0.943,DIS
26403,2016-09-30,2017-06-30,2017-08-31,17.912,0.162,0.254,0.184,0.189,1.044,28.808,0.950,DIS
26403,2016-09-30,2017-06-30,2017-09-30,17.446,0.162,0.254,0.184,0.189,1.044,28.808,0.950,DIS
26403,2016-09-30,2017-06-30,2017-10-31,17.312,0.162,0.254,0.184,0.189,1.044,28.808,0.950,DIS
26403,2017-09-30,2017-09-30,2017-11-30,18.422,0.163,0.252,0.177,0.194,1.201,23.355,0.811,DIS
26403,2017-09-30,2017-09-30,2017-12-31,18.895,0.163,0.252,0.177,0.194,1.201,23.355,0.811,DIS
26403,2017-09-30,2017-09-30,2018-01-31,19.098,0.163,0.252,0.177,0.194,1.201,23.355,0.811,DIS
26403,2017-09-30,2017-12-31,2018-02-28,14.633,0.196,0.251,0.181,0.233,1.114,26.241,0.901,DIS
26403,2017-09-30,2017-12-31,2018-03-31,14.247,0.196,0.251,0.181,0.233,1.114,26.241,0.901,DIS
26403,2017-09-30,2017-12-31,2018-04-30,14.231,0.196,0.251,0.181,0.233,1.114,26.241,0.901,DIS
26403,2017-09-30,2018-03-31,2018-05-31,13.263,0.202,0.250,0.181,0.246,1.126,24.188,0.880,DIS
26403,2017-09-30,2018-03-31,2018-06-30,13.975,0.202,0.250,0.181,0.246,1.126,24.188,0.880,DIS
26403,2017-09-30,2018-03-31,2018-07-31,15.141,0.202,0.250,0.181,0.246,1.126,24.188,0.880,DIS
26403,2017-09-30,2018-06-30,2018-08-31,14.108,0.208,0.248,0.180,0.258,1.108,22.830,0.853,DIS
26403,2017-09-30,2018-06-30,2018-09-30,14.728,0.208,0.248,0.180,0.258,1.108,22.830,0.853,DIS
26403,2017-09-30,2018-06-30,2018-10-31,14.462,0.208,0.248,0.180,0.258,1.108,22.830,0.853,DIS
26403,2018-09-30,2018-09-30,2018-11-30,13.815,0.212,0.250,0.184,0.258,0.915,18.385,0.942,DIS
26403,2018-09-30,2018-09-30,2018-12-31,13.116,0.212,0.250,0.184,0.258,0.915,18.385,0.942,DIS
26403,2018-09-30,2018-09-30,2019-01-31,13.340,0.212,0.250,0.184,0.258,0.915,18.385,0.942,DIS
26403,2018-09-30,2018-12-31,2019-02-28,15.436,0.185,0.244,0.178,0.224,0.971,20.690,0.914,DIS
26403,2018-09-30,2018-12-31,2019-03-31,15.189,0.185,0.244,0.178,0.224,0.971,20.690,0.914,DIS
26403,2018-09-30,2018-12-31,2019-04-30,18.737,0.185,0.244,0.178,0.224,0.971,20.690,0.914,DIS
26403,2018-09-30,2019-03-31,2019-05-31,14.803,0.225,0.233,0.172,0.265,1.044,22.277,0.863,DIS
26403,2018-09-30,2019-03-31,2019-06-30,15.655,0.225,0.233,0.172,0.265,1.044,22.277,0.863,DIS
26403,2018-09-30,2019-03-31,2019-07-31,16.033,0.225,0.233,0.172,0.265,1.044,22.277,0.863,DIS
26403,2018-09-30,2019-06-30,2019-08-31,18.253,0.185,0.197,0.129,0.187,1.081,13.880,0.804,DIS
26403,2018-09-30,2019-06-30,2019-09-30,17.330,0.185,0.197,0.129,0.187,1.081,13.880,0.804,DIS
26403,2018-09-30,2019-06-30,2019-10-31,17.277,0.185,0.197,0.129,0.187,1.081,13.880,0.804,DIS
26403,2019-09-30,2019-09-30,2019-11-30,24.175,0.150,0.173,0.111,0.140,1.025,8.779,0.897,DIS
26403,2019-09-30,2019-09-30,2019-12-31,23.067,0.150,0.173,0.111,0.140,1.025,8.779,0.897,DIS
26403,2019-09-30,2019-09-30,2020-01-31,22.059,0.150,0.173,0.111,0.140,1.025,8.779,0.897,DIS
26403,2019-09-30,2019-12-31,2020-02-29,19.873,0.130,0.152,0.090,0.111,1.118,8.480,0.784,DIS
26403,2019-09-30,2019-12-31,2020-03-31,16.318,0.130,0.152,0.090,0.111,1.118,8.480,0.784,DIS
26403,2019-09-30,2019-12-31,2020-04-30,18.269,0.130,0.152,0.090,0.111,1.118,8.480,0.784,DIS
26403,2019-09-30,2020-03-31,2020-05-31,44.098,0.061,0.118,0.071,0.048,1.098,5.749,0.824,DIS
26403,2019-09-30,2020-03-31,2020-06-30,41.921,0.061,0.118,0.071,0.048,1.098,5.749,0.824,DIS
26403,2019-09-30,2020-03-31,2020-07-31,43.962,0.061,0.118,0.071,0.048,1.098,5.749,0.824,DIS
26403,2019-09-30,2020-06-30,2020-08-31,-178.20,-0.019,0.093,0.058,-0.014,1.123,4.086,0.985,DIS
26403,2019-09-30,2020-06-30,2020-09-30,-167.68,-0.019,0.093,0.058,-0.014,1.123,4.086,0.985,DIS
26403,2019-09-30,2020-06-30,2020-10-31,-163.85,-0.019,0.093,0.058,-0.014,1.123,4.086,0.985,DIS
26403,2020-09-30,2020-09-30,2020-11-30,-94.274,-0.043,0.058,0.046,-0.030,1.245,2.103,1.324,DIS
26403,2020-09-30,2020-09-30,2020-12-31,-115.40,-0.043,0.058,0.046,-0.030,1.245,2.103,1.324,DIS
26403,2020-09-30,2020-09-30,2021-01-31,-107.11,-0.043,0.058,0.046,-0.030,1.245,2.103,1.324,DIS
26403,2020-09-30,2020-12-31,2021-02-28,-69.500,-0.081,0.020,0.032,-0.052,1.216,0.721,1.210,DIS
26403,2020-09-30,2020-12-31,2021-03-31,-67.838,-0.081,0.020,0.032,-0.052,1.216,0.721,1.210,DIS
26403,2020-09-30,2020-12-31,2021-04-30,-68.390,-0.081,0.020,0.032,-0.052,1.216,0.721,1.210,DIS
26403,2020-09-30,2021-03-31,2021-05-31,-72.036,-0.077,0.022,0.032,-0.048,1.230,0.749,1.303,DIS
26403,2020-09-30,2021-03-31,2021-06-30,-70.875,-0.077,0.022,0.032,-0.048,1.230,0.749,1.303,DIS
26403,2020-09-30,2021-03-31,2021-07-31,-70.976,-0.077,0.022,0.032,-0.048,1.230,0.749,1.303,DIS
26403,2020-09-30,2021-06-30,2021-08-31,287.778,0.018,0.041,0.038,0.013,1.208,1.545,1.277,DIS
26403,2020-09-30,2021-06-30,2021-09-30,268.524,0.018,0.041,0.038,0.013,1.208,1.545,1.277,DIS
26403,2020-09-30,2021-06-30,2021-10-31,268.365,0.018,0.041,0.038,0.013,1.208,1.545,1.277,DIS
26403,2021-09-30,2021-09-30,2021-11-30,130.541,0.030,0.054,0.043,0.022,1.145,2.111,1.083,DIS
26403,2021-09-30,2021-09-30,2021-12-31,139.541,0.030,0.054,0.043,0.022,1.145,2.111,1.083,DIS
26403,2021-09-30,2021-09-30,2022-01-31,128.802,0.030,0.054,0.043,0.022,1.145,2.111,1.083,DIS
26403,2021-09-30,2021-12-31,2022-02-28,86.314,0.043,0.077,0.053,0.034,1.151,3.723,1.158,DIS
26403,2021-09-30,2021-12-31,2022-03-31,79.744,0.043,0.077,0.053,0.034,1.151,3.723,1.158,DIS
26403,2021-09-30,2021-12-31,2022-04-30,64.901,0.043,0.077,0.053,0.034,1.151,3.723,1.158,DIS
26403,2021-09-30,2022-03-31,2022-05-31,74.622,0.035,0.087,0.059,0.028,1.127,4.633,1.117,DIS
26403,2021-09-30,2022-03-31,2022-06-30,63.784,0.035,0.087,0.059,0.028,1.127,4.633,1.117,DIS
26403,2021-09-30,2022-03-31,2022-07-31,71.689,0.035,0.087,0.059,0.028,1.127,4.633,1.117,DIS
26403,2021-09-30,2022-06-30,2022-08-31,64.046,0.039,0.096,0.064,0.033,1.100,5.459,1.066,DIS
26403,2021-09-30,2022-06-30,2022-09-30,53.903,0.039,0.096,0.064,0.033,1.100,5.459,1.066,DIS
26403,2021-09-30,2022-06-30,2022-10-31,60.880,0.039,0.096,0.064,0.033,1.100,5.459,1.066,DIS
26403,2022-09-30,2022-09-30,2022-11-30,55.926,0.038,0.093,0.064,0.032,1.003,4.306,1.001,DIS
26403,2022-09-30,2022-09-30,2022-12-31,49.646,0.038,0.093,0.064,0.032,1.003,4.306,1.001,DIS
26403,2022-09-30,2022-09-30,2023-01-31,61.994,0.038,0.093,0.064,0.032,1.003,4.306,1.001,DIS
26403,2022-09-30,2022-12-31,2023-02-28,54.731,0.039,0.089,0.063,0.033,1.029,4.592,1.021,DIS
26403,2022-09-30,2022-12-31,2023-03-31,55.016,0.039,0.089,0.063,0.033,1.029,4.592,1.021,DIS
26403,2022-09-30,2022-12-31,2023-04-30,56.319,0.039,0.089,0.063,0.033,1.029,4.592,1.021,DIS
26403,2022-09-30,2023-03-31,2023-05-31,39.093,0.047,0.083,0.061,0.040,0.999,4.062,1.007,DIS
26403,2022-09-30,2023-03-31,2023-06-30,39.680,0.047,0.083,0.061,0.040,0.999,4.062,1.007,DIS
26403,2022-09-30,2023-03-31,2023-07-31,39.507,0.047,0.083,0.061,0.040,0.999,4.062,1.007,DIS
26403,2022-09-30,2023-06-30,2023-08-31,68.033,0.026,0.085,0.062,0.022,0.972,3.909,1.018,DIS
26403,2022-09-30,2023-06-30,2023-09-30,65.894,0.026,0.085,0.062,0.022,0.972,3.909,1.018,DIS
26403,2022-09-30,2023-06-30,2023-10-31,66.333,0.026,0.085,0.062,0.022,0.972,3.909,1.018,DIS
26403,2023-09-30,2023-09-30,2023-11-30,71.853,0.026,0.101,0.070,0.022,0.932,3.846,1.052,DIS
26403,2023-09-30,2023-09-30,2023-12-31,69.992,0.026,0.101,0.070,0.022,0.932,3.846,1.052,DIS
26403,2023-09-30,2023-09-30,2024-01-31,74.457,0.026,0.101,0.070,0.022,0.932,3.846,1.052,DIS
26403,2023-09-30,2023-12-31,2024-02-29,68.877,0.034,0.112,0.075,0.028,0.941,4.880,0.989,DIS
26403,2023-09-30,2023-12-31,2024-03-31,75.531,0.034,0.112,0.075,0.028,0.941,4.880,0.989,DIS
26403,2023-09-30,2023-12-31,2024-04-30,68.580,0.034,0.112,0.075,0.028,0.941,4.880,0.989,DIS
26403,2023-09-30,2024-03-31,2024-05-31,112.946,0.019,0.118,0.078,0.016,0.930,5.184,0.921,DIS
26403,2023-09-30,2024-03-31,2024-06-30,107.924,0.019,0.118,0.078,0.016,0.930,5.184,0.921,DIS
26403,2023-09-30,2024-03-31,2024-07-31,101.837,0.019,0.118,0.078,0.016,0.930,5.184,0.921,DIS
26403,2023-09-30,2024-06-30,2024-08-31,34.762,0.053,0.125,0.082,0.045,0.922,5.518,0.833,DIS
26403,2023-09-30,2024-06-30,2024-09-30,36.996,0.053,0.125,0.082,0.045,0.922,5.518,0.833,DIS
26403,2023-09-30,2024-06-30,2024-10-31,37.000,0.053,0.125,0.082,0.045,0.922,5.518,0.833,DIS
26403,2024-09-30,2024-09-30,2024-11-30,43.188,0.054,0.130,0.084,0.047,0.901,4.851,0.730,DIS
26403,2024-09-30,2024-09-30,2024-12-31,40.938,0.054,0.130,0.084,0.047,0.901,4.851,0.730,DIS
26607,2014-09-30,2014-09-30,2015-01-31,24.612,0.036,0.018,0.035,0.042,0.839,0.756,1.648,BH
26607,2014-09-30,2014-12-31,2015-02-28,25.875,0.036,0.018,0.039,0.154,0.839,0.756,1.648,BH
26607,2014-09-30,2014-12-31,2015-03-31,24.620,0.036,0.018,0.039,0.154,0.839,0.756,1.648,BH
26607,2014-09-30,2014-12-31,2015-04-30,21.731,0.036,0.018,0.039,0.154,0.839,0.756,1.648,BH
26607,2014-09-30,2015-03-31,2015-05-31,21.004,0.036,0.018,0.035,0.042,0.839,0.756,1.648,BH
26607,2014-09-30,2015-03-31,2015-06-30,24.599,0.036,0.018,0.035,0.042,0.839,0.756,1.648,BH
26607,2014-09-30,2015-03-31,2015-07-31,25.851,0.036,0.018,0.035,0.042,0.839,0.756,1.648,BH
26607,2014-09-30,2015-06-30,2015-08-31,22.191,0.036,0.018,0.035,0.042,0.839,0.756,1.648,BH
26607,2014-09-30,2015-06-30,2015-09-30,21.744,0.036,0.018,0.035,0.042,0.839,0.756,1.648,BH
26607,2014-09-30,2015-06-30,2015-10-31,22.838,0.036,0.018,0.035,0.042,0.839,0.756,1.648,BH
26607,,2015-09-30,2015-11-30,,,,,,,,,BH
26607,,2015-09-30,2015-12-31,,,,,,,,,BH
26607,,2015-09-30,2016-01-31,,,,,,,,,BH
26607,2015-12-31,2015-12-31,2016-02-29,-36.220,-0.018,0.027,,,1.224,1.090,1.079,BH
26607,2015-12-31,2015-12-31,2016-03-31,-36.514,-0.018,0.027,,,1.224,1.090,1.079,BH
26607,2015-12-31,2015-12-31,2016-04-30,-36.733,-0.018,0.027,,,1.224,1.090,1.079,BH
26607,2015-12-31,2016-03-31,2016-05-31,19.395,0.029,0.035,0.046,0.034,1.068,1.450,1.046,BH
26607,2015-12-31,2016-03-31,2016-06-30,19.542,0.029,0.035,0.046,0.034,1.068,1.450,1.046,BH
26607,2015-12-31,2016-03-31,2016-07-31,20.112,0.029,0.035,0.046,0.034,1.068,1.450,1.046,BH
26607,2015-12-31,2016-06-30,2016-08-31,8.594,0.073,0.039,0.051,0.092,1.175,1.561,1.028,BH
26607,2015-12-31,2016-06-30,2016-09-30,8.504,0.073,0.039,0.051,0.092,1.175,1.561,1.028,BH
26607,2015-12-31,2016-06-30,2016-10-31,8.547,0.073,0.039,0.051,0.092,1.175,1.561,1.028,BH
26607,2015-12-31,2016-09-30,2016-11-30,-100.85,-0.008,0.039,0.054,-0.010,1.168,1.588,1.065,BH
26607,2015-12-31,2016-09-30,2016-12-31,-101.76,-0.008,0.039,0.054,-0.010,1.168,1.588,1.065,BH
26607,2015-12-31,2016-09-30,2017-01-31,-95.312,-0.008,0.039,0.054,-0.010,1.168,1.588,1.065,BH
26607,2016-12-31,2016-12-31,2017-02-28,5.283,0.117,0.037,0.051,0.158,1.062,1.511,1.065,BH
26607,2016-12-31,2016-12-31,2017-03-31,5.315,0.117,0.037,0.051,0.158,1.062,1.511,1.065,BH
26607,2016-12-31,2016-12-31,2017-04-30,5.249,0.117,0.037,0.051,0.158,1.062,1.511,1.065,BH
26607,2016-12-31,2017-03-31,2017-05-31,14.098,0.038,0.034,0.048,0.050,1.094,1.398,1.053,BH
26607,2016-12-31,2017-03-31,2017-06-30,14.822,0.038,0.034,0.048,0.050,1.094,1.398,1.053,BH
26607,2016-12-31,2017-03-31,2017-07-31,13.879,0.038,0.034,0.048,0.050,1.094,1.398,1.053,BH
26607,2016-12-31,2017-06-30,2017-08-31,22.024,0.019,0.025,0.041,0.025,1.066,1.013,1.038,BH
26607,2016-12-31,2017-06-30,2017-09-30,24.652,0.019,0.025,0.041,0.025,1.066,1.013,1.038,BH
26607,2016-12-31,2017-06-30,2017-10-31,26.438,0.019,0.025,0.041,0.025,1.066,1.013,1.038,BH
26607,2016-12-31,2017-09-30,2017-11-30,7.986,0.062,0.012,0.030,0.079,1.033,0.493,0.960,BH
26607,2016-12-31,2017-09-30,2017-12-31,9.648,0.062,0.012,0.030,0.079,1.033,0.493,0.960,BH
26607,2016-12-31,2017-09-30,2018-01-31,9.609,0.062,0.012,0.030,0.079,1.033,0.493,0.960,BH
26607,2017-12-31,2017-12-31,2018-02-28,10.282,0.060,0.000,0.020,0.075,0.862,0.013,0.831,BH
26607,2017-12-31,2017-12-31,2018-03-31,10.017,0.060,0.000,0.020,0.075,0.862,0.013,0.831,BH
26607,2017-12-31,2017-12-31,2018-04-30,8.395,0.060,0.000,0.020,0.075,0.862,0.013,0.831,BH
26607,2017-12-31,2018-03-31,2018-05-31,4.401,0.076,-0.006,0.015,0.097,0.933,-0.269,0.872,BH
26607,2017-12-31,2018-03-31,2018-06-30,3.752,0.076,-0.006,0.015,0.097,0.933,-0.269,0.872,BH
26607,2017-12-31,2018-03-31,2018-07-31,3.874,0.076,-0.006,0.015,0.097,0.933,-0.269,0.872,BH
26607,2017-12-31,2018-06-30,2018-08-31,19.521,0.042,-0.004,0.016,0.054,0.893,-0.167,0.851,BH
26607,2017-12-31,2018-06-30,2018-09-30,17.920,0.042,-0.004,0.016,0.054,0.893,-0.167,0.851,BH
26607,2017-12-31,2018-06-30,2018-10-31,14.081,0.042,-0.004,0.016,0.054,0.893,-0.167,0.851,BH
26607,2017-12-31,2018-09-30,2018-11-30,-15.634,0.056,-0.004,0.016,0.072,0.853,-0.159,0.869,BH
26607,2017-12-31,2018-09-30,2018-12-31,-12.413,0.056,-0.004,0.016,0.072,0.853,-0.159,0.869,BH
26607,2017-12-31,2018-09-30,2019-01-31,-14.308,0.056,-0.004,0.016,0.072,0.853,-0.159,0.869,BH
26607,2018-12-31,2018-12-31,2019-02-28,2.405,0.024,-0.005,0.015,0.029,0.805,-0.190,0.935,BH
26607,2018-12-31,2018-12-31,2019-03-31,2.537,0.024,-0.005,0.015,0.029,0.805,-0.190,0.935,BH
26607,2018-12-31,2018-12-31,2019-04-30,2.501,0.024,-0.005,0.015,0.029,0.805,-0.190,0.935,BH
26607,2018-12-31,2019-03-31,2019-05-31,1.010,0.039,-0.022,0.003,0.049,0.863,-0.856,0.835,BH
26607,2018-12-31,2019-03-31,2019-06-30,1.158,0.039,-0.022,0.003,0.049,0.863,-0.856,0.835,BH
26607,2018-12-31,2019-03-31,2019-07-31,1.013,0.039,-0.022,0.003,0.049,0.863,-0.856,0.835,BH
26607,2018-12-31,2019-06-30,2019-08-31,0.502,0.081,-0.024,0.002,0.095,0.878,-0.891,0.761,BH
26607,2018-12-31,2019-06-30,2019-09-30,0.623,0.081,-0.024,0.002,0.095,0.878,-0.891,0.761,BH
26607,2018-12-31,2019-06-30,2019-10-31,0.477,0.081,-0.024,0.002,0.095,0.878,-0.891,0.761,BH
26607,2018-12-31,2019-09-30,2019-11-30,0.526,0.105,-0.020,0.008,0.114,0.896,-0.696,0.675,BH
26607,2018-12-31,2019-09-30,2019-12-31,0.533,0.105,-0.020,0.008,0.114,0.896,-0.696,0.675,BH
26607,2018-12-31,2019-09-30,2020-01-31,0.506,0.105,-0.020,0.008,0.114,0.896,-0.696,0.675,BH
26607,2019-12-31,2019-12-31,2020-02-29,0.801,0.068,0.008,0.031,0.068,0.849,0.277,1.040,BH
26607,2019-12-31,2019-12-31,2020-03-31,0.390,0.068,0.008,0.031,0.068,0.849,0.277,1.040,BH
26607,2019-12-31,2019-12-31,2020-04-30,0.532,0.068,0.008,0.031,0.068,0.849,0.277,1.040,BH
26607,2019-12-31,2020-03-31,2020-05-31,-0.205,-0.164,0.046,0.055,-0.153,0.912,1.477,0.616,BH
26607,2019-12-31,2020-03-31,2020-06-30,-0.232,-0.164,0.046,0.055,-0.153,0.912,1.477,0.616,BH
26607,2019-12-31,2020-03-31,2020-07-31,-0.218,-0.164,0.046,0.055,-0.153,0.912,1.477,0.616,BH
26607,2019-12-31,2020-06-30,2020-08-31,-0.421,-0.149,0.059,0.062,-0.131,0.906,1.811,0.580,BH
26607,2019-12-31,2020-06-30,2020-09-30,-0.378,-0.149,0.059,0.062,-0.131,0.906,1.811,0.580,BH
26607,2019-12-31,2020-06-30,2020-10-31,-0.356,-0.149,0.059,0.062,-0.131,0.906,1.811,0.580,BH
26607,2019-12-31,2020-09-30,2020-11-30,-0.645,-0.123,0.073,0.068,-0.102,0.883,2.168,0.558,BH
26607,2019-12-31,2020-09-30,2020-12-31,-0.640,-0.123,0.073,0.068,-0.102,0.883,2.168,0.558,BH
26607,2019-12-31,2020-09-30,2021-01-31,-0.661,-0.123,0.073,0.068,-0.102,0.883,2.168,0.558,BH
26607,2020-12-31,2020-12-31,2021-02-28,-1.064,-0.088,0.065,0.056,-0.060,0.802,1.826,0.512,BH
26607,2020-12-31,2020-12-31,2021-03-31,-1.206,-0.088,0.065,0.056,-0.060,0.802,1.826,0.512,BH
26607,2020-12-31,2020-12-31,2021-04-30,-1.209,-0.088,0.065,0.056,-0.060,0.802,1.826,0.512,BH
26607,2020-12-31,2021-03-31,2021-05-31,0.312,0.437,0.081,0.062,0.309,0.744,2.263,0.586,BH
26607,2020-12-31,2021-03-31,2021-06-30,0.311,0.437,0.081,0.062,0.309,0.744,2.263,0.586,BH
26607,2020-12-31,2021-03-31,2021-07-31,0.320,0.437,0.081,0.062,0.309,0.744,2.263,0.586,BH
26607,2020-12-31,2021-06-30,2021-08-31,0.536,0.280,0.088,0.065,0.178,0.654,2.853,0.699,BH
26607,2020-12-31,2021-06-30,2021-09-30,0.526,0.280,0.088,0.065,0.178,0.654,2.853,0.699,BH
26607,2020-12-31,2021-06-30,2021-10-31,0.509,0.280,0.088,0.065,0.178,0.654,2.853,0.699,BH
26607,2020-12-31,2021-09-30,2021-11-30,0.606,0.209,0.081,0.061,0.120,0.586,3.075,0.867,BH
26607,2020-12-31,2021-09-30,2021-12-31,0.609,0.209,0.081,0.061,0.120,0.586,3.075,0.867,BH
26607,2020-12-31,2021-09-30,2022-01-31,0.506,0.209,0.081,0.061,0.120,0.586,3.075,0.867,BH
26607,2021-12-31,2021-12-31,2022-02-28,1.229,0.097,0.100,0.070,0.057,0.523,5.127,1.147,BH
26607,2021-12-31,2021-12-31,2022-03-31,1.293,0.097,0.100,0.070,0.057,0.523,5.127,1.147,BH
26607,2021-12-31,2021-12-31,2022-04-30,1.220,0.097,0.100,0.070,0.057,0.523,5.127,1.147,BH
26607,2021-12-31,2022-03-31,2022-05-31,-1.168,-0.102,0.090,0.068,-0.055,0.522,5.517,1.129,BH
26607,2021-12-31,2022-03-31,2022-06-30,-1.072,-0.102,0.090,0.068,-0.055,0.522,5.517,1.129,BH
26607,2021-12-31,2022-03-31,2022-07-31,-1.050,-0.102,0.090,0.068,-0.055,0.522,5.517,1.129,BH
26607,2021-12-31,2022-06-30,2022-08-31,-0.459,-0.250,0.099,0.074,-0.138,0.524,6.284,1.133,BH
26607,2021-12-31,2022-06-30,2022-09-30,-0.394,-0.250,0.099,0.074,-0.138,0.524,6.284,1.133,BH
26607,2021-12-31,2022-06-30,2022-10-31,-0.470,-0.250,0.099,0.074,-0.138,0.524,6.284,1.133,BH
26607,2021-12-31,2022-09-30,2022-11-30,-0.922,-0.127,0.129,0.092,-0.077,0.537,8.440,1.157,BH
26607,2021-12-31,2022-09-30,2022-12-31,-0.890,-0.127,0.129,0.092,-0.077,0.537,8.440,1.157,BH
26607,2021-12-31,2022-09-30,2023-01-31,-1.045,-0.127,0.129,0.092,-0.077,0.537,8.440,1.157,BH
26607,2022-12-31,2022-12-31,2023-02-28,-1.674,-0.087,0.124,0.095,-0.053,0.499,7.762,1.117,BH
26607,2022-12-31,2022-12-31,2023-03-31,-1.575,-0.087,0.124,0.095,-0.053,0.499,7.762,1.117,BH
26607,2022-12-31,2022-12-31,2023-04-30,-1.612,-0.087,0.124,0.095,-0.053,0.499,7.762,1.117,BH
26607,2022-12-31,2023-03-31,2023-05-31,1.697,0.089,0.133,0.105,0.058,0.519,8.339,1.168,BH
26607,2022-12-31,2023-03-31,2023-06-30,1.624,0.089,0.133,0.105,0.058,0.519,8.339,1.168,BH
26607,2022-12-31,2023-03-31,2023-07-31,1.673,0.089,0.133,0.105,0.058,0.519,8.339,1.168,BH
26607,2022-12-31,2023-06-30,2023-08-31,0.499,0.291,0.129,0.106,0.187,0.497,8.150,1.210,BH
26607,2022-12-31,2023-06-30,2023-09-30,0.446,0.291,0.129,0.106,0.187,0.497,8.150,1.210,BH
26607,2022-12-31,2023-06-30,2023-10-31,0.397,0.291,0.129,0.106,0.187,0.497,8.150,1.210,BH
26607,2022-12-31,2023-09-30,2023-11-30,2.089,0.055,0.115,0.097,0.033,0.473,7.157,1.177,BH
26607,2022-12-31,2023-09-30,2023-12-31,2.362,0.055,0.115,0.097,0.033,0.473,7.157,1.177,BH
26607,2022-12-31,2023-09-30,2024-01-31,2.215,0.055,0.115,0.097,0.033,0.473,7.157,1.177,BH
26607,2023-12-31,2023-12-31,2024-02-29,0.914,0.150,0.108,0.093,0.090,0.417,6.795,1.373,BH
26607,2023-12-31,2023-12-31,2024-03-31,1.001,0.150,0.108,0.093,0.090,0.417,6.795,1.373,BH
26607,2023-12-31,2023-12-31,2024-04-30,1.040,0.150,0.108,0.093,0.090,0.417,6.795,1.373,BH
26607,2023-12-31,2024-03-31,2024-05-31,4.308,0.035,0.095,0.085,0.020,0.443,6.160,1.278,BH
26607,2023-12-31,2024-03-31,2024-06-30,4.187,0.035,0.095,0.085,0.020,0.443,6.160,1.278,BH
26607,2023-12-31,2024-03-31,2024-07-31,4.346,0.035,0.095,0.085,0.020,0.443,6.160,1.278,BH
26607,2023-12-31,2024-06-30,2024-08-31,-1.368,-0.103,0.078,0.077,-0.059,0.438,4.998,1.316,BH
26607,2023-12-31,2024-06-30,2024-09-30,-1.315,-0.103,0.078,0.077,-0.059,0.438,4.998,1.316,BH
26607,2023-12-31,2024-06-30,2024-10-31,-1.302,-0.103,0.078,0.077,-0.059,0.438,4.998,1.316,BH
26607,2023-12-31,2024-09-30,2024-11-30,1.178,0.141,0.067,0.075,0.083,0.427,4.188,1.425,BH
26607,2023-12-31,2024-09-30,2024-12-31,1.423,0.141,0.067,0.075,0.083,0.427,4.188,1.425,BH
26825,2013-12-31,2014-09-30,2015-01-31,13.663,0.120,0.218,0.241,0.411,3.407,14.371,0.774,K
26825,2014-12-31,2014-12-31,2015-02-28,36.846,0.043,0.094,0.122,0.158,4.411,6.204,0.765,K
26825,2014-12-31,2014-12-31,2015-03-31,37.686,0.043,0.094,0.122,0.158,4.411,6.204,0.765,K
26825,2014-12-31,2014-12-31,2015-04-30,36.189,0.043,0.094,0.122,0.158,4.411,6.204,0.765,K
26825,2014-12-31,2015-03-31,2015-05-31,49.817,0.031,0.080,0.107,0.107,3.944,5.479,0.799,K
26825,2014-12-31,2015-03-31,2015-06-30,49.762,0.031,0.080,0.107,0.107,3.944,5.479,0.799,K
26825,2014-12-31,2015-03-31,2015-07-31,52.516,0.031,0.080,0.107,0.107,3.944,5.479,0.799,K
26825,2014-12-31,2015-06-30,2015-08-31,62.528,0.027,0.081,0.109,0.096,4.351,5.228,0.779,K
26825,2014-12-31,2015-06-30,2015-09-30,62.783,0.027,0.081,0.109,0.096,4.351,5.228,0.779,K
26825,2014-12-31,2015-06-30,2015-10-31,66.528,0.027,0.081,0.109,0.096,4.351,5.228,0.779,K
26825,2014-12-31,2015-09-30,2015-11-30,67.422,0.026,0.080,0.107,0.100,4.694,5.050,0.749,K
26825,2014-12-31,2015-09-30,2015-12-31,70.853,0.026,0.080,0.107,0.100,4.694,5.050,0.749,K
26825,2014-12-31,2015-09-30,2016-01-31,72.000,0.026,0.080,0.107,0.100,4.694,5.050,0.749,K
26825,2015-12-31,2015-12-31,2016-02-29,43.035,0.046,0.111,0.133,0.194,6.169,6.463,0.564,K
26825,2015-12-31,2015-12-31,2016-03-31,44.506,0.046,0.111,0.133,0.194,6.169,6.463,0.564,K
26825,2015-12-31,2015-12-31,2016-04-30,44.657,0.046,0.111,0.133,0.194,6.169,6.463,0.564,K
26825,2015-12-31,2016-03-31,2016-05-31,47.070,0.042,0.115,0.134,0.174,5.438,6.451,0.641,K
26825,2015-12-31,2016-03-31,2016-06-30,51.677,0.042,0.115,0.134,0.174,5.438,6.451,0.641,K
26825,2015-12-31,2016-03-31,2016-07-31,52.348,0.042,0.115,0.134,0.174,5.438,6.451,0.641,K
26825,2015-12-31,2016-06-30,2016-08-31,46.977,0.047,0.116,0.133,0.204,5.971,6.121,0.623,K
