,permno,public_date,pe_exi,npm,opmad,roa,roe,de_ratio,intcov_ratio,curr_ratio,TICKER,year,Revenue,EPS
12359,49154,2022-08-31,13.295,0.055,0.074,0.201,0.381,3.027,18.631,0.966,TGT,2022,109120.0,6.02
12360,49154,2022-09-30,16.862,0.039,0.054,0.16,0.291,3.407,13.33,0.913,TGT,2022,109120.0,6.02
12361,49154,2022-10-31,18.665,0.039,0.054,0.16,0.291,3.407,13.33,0.913,TGT,2022,109120.0,6.02
12362,49154,2022-11-30,18.985,0.039,0.054,0.16,0.291,3.407,13.33,0.913,TGT,2022,109120.0,6.02
12363,49154,2022-12-31,20.416,0.032,0.044,0.141,0.253,3.705,10.561,0.884,TGT,2022,109120.0,6.02
12364,49154,2023-01-31,23.581,0.032,0.044,0.141,0.253,3.705,10.561,0.884,TGT,2023,107412.0,8.96
12365,49154,2023-02-28,23.082,0.032,0.044,0.141,0.253,3.705,10.561,0.884,TGT,2023,107412.0,8.96
12366,49154,2023-03-31,27.697,0.025,0.035,0.122,0.2,3.748,8.05,0.915,TGT,2023,107412.0,8.96
12367,49154,2023-04-30,26.38,0.025,0.035,0.122,0.2,3.748,8.05,0.915,TGT,2023,107412.0,8.96
12368,49154,2023-05-31,21.895,0.025,0.035,0.122,0.2,3.748,8.05,0.915,TGT,2023,107412.0,8.96
12369,49154,2023-06-30,22.47,0.025,0.035,0.123,0.211,3.805,7.466,0.867,TGT,2023,107412.0,8.96
12370,49154,2023-07-31,23.249,0.025,0.035,0.123,0.211,3.805,7.466,0.867,TGT,2023,107412.0,8.96
12371,49154,2023-08-31,21.559,0.025,0.035,0.123,0.211,3.805,7.466,0.867,TGT,2023,107412.0,8.96
12372,49154,2023-09-30,15.167,0.031,0.044,0.139,0.254,3.674,8.683,0.871,TGT,2023,107412.0,8.96
12373,49154,2023-10-31,15.198,0.031,0.044,0.139,0.254,3.674,8.683,0.871,TGT,2023,107412.0,8.96
12374,49154,2023-11-30,18.355,0.031,0.044,0.139,0.254,3.674,8.683,0.871,TGT,2023,107412.0,8.96
12375,49154,2023-12-31,18.143,0.034,0.047,0.145,0.265,3.54,9.544,0.874,TGT,2023,107412.0,8.96
12376,49154,2024-01-31,17.717,0.034,0.047,0.145,0.265,3.54,9.544,0.874,TGT,2024,17886.3,4.37
12377,49154,2024-02-29,19.48,0.034,0.047,0.145,0.265,3.54,9.544,0.874,TGT,2024,17886.3,4.37
12378,49154,2024-03-31,19.822,0.039,0.053,0.157,0.282,3.121,11.369,0.906,TGT,2024,17886.3,4.37
12379,49154,2024-04-30,18.007,0.039,0.053,0.157,0.282,3.121,11.369,0.906,TGT,2024,17886.3,4.37
12380,49154,2024-05-31,17.468,0.039,0.053,0.157,0.282,3.121,11.369,0.906,TGT,2024,17886.3,4.37
12381,49154,2024-06-30,16.615,0.039,0.053,0.157,0.28,3.247,12.31,0.866,TGT,2024,17886.3,4.37
12382,49154,2024-07-31,16.881,0.039,0.053,0.157,0.28,3.247,12.31,0.866,TGT,2024,17886.3,4.37
12383,49154,2024-08-31,17.241,0.039,0.053,0.157,0.28,3.247,12.31,0.866,TGT,2024,17886.3,4.37
12384,49154,2024-09-30,16.101,0.042,0.057,0.164,0.291,3.108,14.216,0.882,TGT,2024,17886.3,4.37
12385,49154,2024-10-31,15.5,0.042,0.057,0.164,0.291,3.108,14.216,0.882,TGT,2024,17886.3,4.37
12386,49154,2024-11-30,13.668,0.042,0.057,0.164,0.291,3.108,14.216,0.882,TGT,2024,17886.3,4.37
12387,49154,2024-12-31,14.335,0.041,0.055,0.16,0.272,3.004,13.935,0.903,TGT,2024,17886.3,4.37
12388,49680,2015-01-31,21.91,0.14,0.183,0.108,0.119,0.515,27.888,2.147,DHR,2015,20563.1,3.72
12389,49680,2015-02-28,24.044,0.13,0.181,0.127,0.114,0.579,29.359,1.748,DHR,2015,20563.1,3.72
12390,49680,2015-03-31,23.388,0.13,0.181,0.127,0.114,0.579,29.359,1.748,DHR,2015,20563.1,3.72
12391,49680,2015-04-30,22.556,0.13,0.181,0.127,0.114,0.579,29.359,1.748,DHR,2015,20563.1,3.72
12392,49680,2015-05-31,24.453,0.131,0.181,0.104,0.108,0.529,30.028,1.961,DHR,2015,20563.1,3.72
12393,49680,2015-06-30,24.246,0.131,0.181,0.104,0.108,0.529,30.028,1.961,DHR,2015,20563.1,3.72
12394,49680,2015-07-31,25.938,0.131,0.181,0.104,0.108,0.529,30.028,1.961,DHR,2015,20563.1,3.72
12395,49680,2015-08-31,28.625,0.132,0.177,0.092,0.092,0.537,27.835,1.904,DHR,2015,20563.1,3.72
12396,49680,2015-09-30,28.03,0.132,0.177,0.092,0.092,0.537,27.835,1.904,DHR,2015,20563.1,3.72
12397,49680,2015-10-31,30.694,0.132,0.177,0.092,0.092,0.537,27.835,1.904,DHR,2015,20563.1,3.72
12398,49680,2015-11-30,36.65,0.122,0.171,0.089,0.079,0.698,22.838,1.531,DHR,2015,20563.1,3.72
12399,49680,2015-12-31,35.316,0.122,0.171,0.089,0.079,0.698,22.838,1.531,DHR,2015,20563.1,3.72
12400,49680,2016-01-31,32.947,0.122,0.171,0.089,0.079,0.698,22.838,1.531,DHR,2016,16882.4,3.12
12401,49680,2016-02-29,24.324,0.126,0.183,0.113,0.11,1.032,23.107,1.27,DHR,2016,16882.4,3.12
12402,49680,2016-03-31,25.847,0.126,0.183,0.113,0.11,1.032,23.107,1.27,DHR,2016,16882.4,3.12
12403,49680,2016-04-30,26.362,0.126,0.183,0.113,0.11,1.032,23.107,1.27,DHR,2016,16882.4,3.12
12404,49680,2016-05-31,38.877,0.13,0.166,0.074,0.075,0.918,13.884,1.357,DHR,2016,16882.4,3.12
12405,49680,2016-06-30,39.921,0.13,0.166,0.074,0.075,0.918,13.884,1.357,DHR,2016,16882.4,3.12
12406,49680,2016-07-31,32.19,0.13,0.166,0.074,0.075,0.918,13.884,1.357,DHR,2016,16882.4,3.12
12407,49680,2016-08-31,29.821,0.119,0.169,0.082,0.08,1.05,13.639,1.27,DHR,2016,16882.4,3.12
12408,49680,2016-09-30,28.714,0.119,0.169,0.082,0.08,1.05,13.639,1.27,DHR,2016,16882.4,3.12
12409,49680,2016-10-31,28.773,0.119,0.169,0.082,0.08,1.05,13.639,1.27,DHR,2016,16882.4,3.12
12410,49680,2016-11-30,28.322,0.116,0.17,0.079,0.08,0.961,13.942,1.372,DHR,2016,16882.4,3.12
12411,49680,2016-12-31,28.203,0.116,0.17,0.079,0.08,0.961,13.942,1.372,DHR,2016,16882.4,3.12
12412,49680,2017-01-31,30.406,0.116,0.17,0.079,0.08,0.961,13.942,1.372,DHR,2017,18329.7,3.55
12413,49680,2017-02-28,27.776,0.128,0.176,0.088,0.092,0.966,16.102,0.97,DHR,2017,18329.7,3.55
12414,49680,2017-03-31,27.769,0.128,0.176,0.088,0.092,0.966,16.102,0.97,DHR,2017,18329.7,3.55
12415,49680,2017-04-30,27.055,0.128,0.176,0.088,0.092,0.966,16.102,0.97,DHR,2017,18329.7,3.55
12416,49680,2017-05-31,28.99,0.12,0.173,0.089,0.086,0.927,17.306,1.196,DHR,2017,18329.7,3.55
12417,49680,2017-06-30,28.802,0.12,0.173,0.089,0.086,0.927,17.306,1.196,DHR,2017,18329.7,3.55
12418,49680,2017-07-31,27.812,0.12,0.173,0.089,0.086,0.927,17.306,1.196,DHR,2017,18329.7,3.55
12419,49680,2017-08-31,26.737,0.126,0.173,0.092,0.092,0.875,19.208,1.178,DHR,2017,18329.7,3.55
12420,49680,2017-09-30,27.494,0.126,0.173,0.092,0.092,0.875,19.208,1.178,DHR,2017,18329.7,3.55
12421,49680,2017-10-31,29.574,0.126,0.173,0.092,0.092,0.875,19.208,1.178,DHR,2017,18329.7,3.55
12422,49680,2017-11-30,28.083,0.132,0.174,0.097,0.1,0.881,20.195,1.188,DHR,2017,18329.7,3.55
12423,49680,2017-12-31,27.625,0.132,0.174,0.097,0.1,0.881,20.195,1.188,DHR,2017,18329.7,3.55
12424,49680,2018-01-31,30.143,0.132,0.174,0.097,0.1,0.881,20.195,1.188,DHR,2018,19893.0,3.78
12425,49680,2018-02-28,27.937,0.135,0.174,0.096,0.1,0.769,19.547,1.429,DHR,2018,19893.0,3.78
12426,49680,2018-03-31,27.974,0.135,0.174,0.096,0.1,0.769,19.547,1.429,DHR,2018,19893.0,3.78
12427,49680,2018-04-30,28.663,0.135,0.174,0.096,0.1,0.769,19.547,1.429,DHR,2018,19893.0,3.78
12428,49680,2018-05-31,27.501,0.136,0.174,0.099,0.102,0.79,20.282,1.483,DHR,2018,19893.0,3.78
12429,49680,2018-06-30,27.335,0.136,0.174,0.099,0.102,0.79,20.282,1.483,DHR,2018,19893.0,3.78
12430,49680,2018-07-31,28.416,0.136,0.174,0.099,0.102,0.79,20.282,1.483,DHR,2018,19893.0,3.78
12431,49680,2018-08-31,27.464,0.138,0.176,0.101,0.103,0.768,20.673,1.487,DHR,2018,19893.0,3.78
12432,49680,2018-09-30,28.822,0.138,0.176,0.101,0.103,0.768,20.673,1.487,DHR,2018,19893.0,3.78
12433,49680,2018-10-31,26.366,0.138,0.176,0.101,0.103,0.768,20.673,1.487,DHR,2018,19893.0,3.78
12434,49680,2018-11-30,28.159,0.141,0.176,0.101,0.104,0.748,20.93,1.511,DHR,2018,19893.0,3.78
12435,49680,2018-12-31,26.509,0.141,0.176,0.101,0.104,0.748,20.93,1.511,DHR,2018,19893.0,3.78
12436,49680,2019-01-31,28.514,0.141,0.176,0.101,0.104,0.748,20.93,1.511,DHR,2019,17911.1,3.31
12437,49680,2019-02-28,33.963,0.133,0.175,0.101,0.097,0.695,22.07,1.465,DHR,2019,17911.1,3.31
12438,49680,2019-03-31,35.299,0.133,0.175,0.101,0.097,0.695,22.07,1.465,DHR,2019,17911.1,3.31
12439,49680,2019-04-30,35.412,0.133,0.175,0.101,0.097,0.695,22.07,1.465,DHR,2019,17911.1,3.31
12440,49680,2019-05-31,39.056,0.124,0.178,0.099,0.088,0.704,24.968,1.667,DHR,2019,17911.1,3.31
12441,49680,2019-06-30,42.284,0.124,0.178,0.099,0.088,0.704,24.968,1.667,DHR,2019,17911.1,3.31
12442,49680,2019-07-31,41.568,0.124,0.178,0.099,0.088,0.704,24.968,1.667,DHR,2019,17911.1,3.31
12443,49680,2019-08-31,42.542,0.128,0.182,0.096,0.086,0.677,29.729,1.879,DHR,2019,17911.1,3.31
12444,49680,2019-09-30,43.243,0.128,0.182,0.096,0.086,0.677,29.729,1.879,DHR,2019,17911.1,3.31
12445,49680,2019-10-31,41.263,0.128,0.182,0.096,0.086,0.677,29.729,1.879,DHR,2019,17911.1,3.31
12446,49680,2019-11-30,45.056,0.13,0.185,0.092,0.082,0.717,34.728,2.406,DHR,2019,17911.1,3.31
12447,49680,2019-12-31,47.37,0.13,0.185,0.092,0.082,0.717,34.728,2.406,DHR,2019,17911.1,3.31
12448,49680,2020-01-31,49.651,0.13,0.185,0.092,0.082,0.717,34.728,2.406,DHR,2020,22284.0,4.97
12449,49680,2020-02-29,44.35,0.136,0.188,0.083,0.086,1.049,30.961,5.19,DHR,2020,22284.0,4.97
12450,49680,2020-03-31,42.457,0.136,0.188,0.083,0.086,1.049,30.961,5.19,DHR,2020,22284.0,4.97
12451,49680,2020-04-30,50.141,0.136,0.188,0.083,0.086,1.049,30.961,5.19,DHR,2020,22284.0,4.97
12452,49680,2020-05-31,46.152,0.149,0.188,0.08,0.09,0.945,24.976,2.822,DHR,2020,22284.0,4.97
12453,49680,2020-06-30,48.983,0.149,0.188,0.08,0.09,0.945,24.976,2.822,DHR,2020,22284.0,4.97
12454,49680,2020-07-31,56.454,0.149,0.188,0.08,0.09,0.945,24.976,2.822,DHR,2020,22284.0,4.97
12455,49680,2020-08-31,52.139,0.156,0.19,0.081,0.099,1.022,18.498,2.785,DHR,2020,22284.0,4.97
12456,49680,2020-09-30,54.376,0.156,0.19,0.081,0.099,1.022,18.498,2.785,DHR,2020,22284.0,4.97
12457,49680,2020-10-31,57.965,0.156,0.19,0.081,0.099,1.022,18.498,2.785,DHR,2020,22284.0,4.97
12458,49680,2020-11-30,52.361,0.157,0.201,0.086,0.105,1.03,16.582,2.461,DHR,2020,22284.0,4.97
12459,49680,2020-12-31,51.781,0.157,0.201,0.086,0.105,1.03,16.582,2.461,DHR,2020,22284.0,4.97
12460,49680,2021-01-31,55.441,0.157,0.201,0.086,0.105,1.03,16.582,2.461,DHR,2021,29453.0,8.65
12461,49680,2021-02-28,44.922,0.164,0.213,0.094,0.112,0.913,17.262,1.865,DHR,2021,29453.0,8.65
12462,49680,2021-03-31,46.029,0.164,0.213,0.094,0.112,0.913,17.262,1.865,DHR,2021,29453.0,8.65
12463,49680,2021-04-30,51.93,0.164,0.213,0.094,0.112,0.913,17.262,1.865,DHR,2021,29453.0,8.65
12464,49680,2021-05-31,40.337,0.192,0.243,0.111,0.142,0.915,21.066,2.038,DHR,2021,29453.0,8.65
12465,49680,2021-06-30,42.261,0.192,0.243,0.111,0.142,0.915,21.066,2.038,DHR,2021,29453.0,8.65
12466,49680,2021-07-31,46.849,0.192,0.243,0.111,0.142,0.915,21.066,2.038,DHR,2021,29453.0,8.65
12467,49680,2021-08-31,43.865,0.207,0.261,0.122,0.156,0.88,25.948,2.058,DHR,2021,29453.0,8.65
12468,49680,2021-09-30,41.196,0.207,0.261,0.122,0.156,0.88,25.948,2.058,DHR,2021,29453.0,8.65
12469,49680,2021-10-31,42.188,0.207,0.261,0.122,0.156,0.88,25.948,2.058,DHR,2021,29453.0,8.65
12470,49680,2021-11-30,41.448,0.207,0.27,0.128,0.157,0.876,29.781,1.907,DHR,2021,29453.0,8.65
12471,49680,2021-12-31,42.398,0.207,0.27,0.128,0.157,0.876,29.781,1.907,DHR,2021,29453.0,8.65
12472,49680,2022-01-31,36.829,0.207,0.27,0.128,0.157,0.876,29.781,1.907,DHR,2022,31471.0,9.8
12473,49680,2022-02-28,32.284,0.215,0.275,0.129,0.162,0.84,34.029,1.431,DHR,2022,31471.0,9.8
12474,49680,2022-03-31,34.509,0.215,0.275,0.129,0.162,0.84,34.029,1.431,DHR,2022,31471.0,9.8
12475,49680,2022-04-30,29.545,0.215,0.275,0.129,0.162,0.84,34.029,1.431,DHR,2022,31471.0,9.8
12476,49680,2022-05-31,30.965,0.21,0.272,0.131,0.161,0.84,35.235,1.696,DHR,2022,31471.0,9.8
12477,49680,2022-06-30,29.756,0.21,0.272,0.131,0.161,0.84,35.235,1.696,DHR,2022,31471.0,9.8
12478,49680,2022-07-31,34.21,0.21,0.272,0.131,0.161,0.84,35.235,1.696,DHR,2022,31471.0,9.8
12479,49680,2022-08-31,31.792,0.206,0.274,0.131,0.154,0.822,37.87,1.584,DHR,2022,31471.0,9.8
12480,49680,2022-09-30,30.423,0.206,0.274,0.131,0.154,0.822,37.87,1.584,DHR,2022,31471.0,9.8
12481,49680,2022-10-31,29.643,0.206,0.274,0.131,0.154,0.822,37.87,1.584,DHR,2022,31471.0,9.8
12482,49680,2022-11-30,30.178,0.216,0.274,0.131,0.159,0.779,42.163,1.658,DHR,2022,31471.0,9.8
12483,49680,2022-12-31,29.296,0.216,0.274,0.131,0.159,0.779,42.163,1.658,DHR,2022,31471.0,9.8
12484,49680,2023-01-31,29.181,0.216,0.274,0.131,0.159,0.779,42.163,1.658,DHR,2023,23890.0,5.7
12485,49680,2023-02-28,25.624,0.229,0.276,0.13,0.16,0.683,41.175,1.893,DHR,2023,23890.0,5.7
12486,49680,2023-03-31,26.091,0.229,0.276,0.13,0.16,0.683,41.175,1.893,DHR,2023,23890.0,5.7
12487,49680,2023-04-30,24.525,0.229,0.276,0.13,0.16,0.683,41.175,1.893,DHR,2023,23890.0,5.7
12488,49680,2023-05-31,25.542,0.226,0.27,0.124,0.148,0.702,36.022,1.833,DHR,2023,23890.0,5.7
12489,49680,2023-06-30,26.696,0.226,0.27,0.124,0.148,0.702,36.022,1.833,DHR,2023,23890.0,5.7
12490,49680,2023-07-31,28.372,0.226,0.27,0.124,0.148,0.702,36.022,1.833,DHR,2023,23890.0,5.7
12491,49680,2023-08-31,33.208,0.214,0.251,0.11,0.127,0.674,29.498,1.913,DHR,2023,23890.0,5.7
12492,49680,2023-09-30,31.09,0.214,0.251,0.11,0.127,0.674,29.498,1.913,DHR,2023,23890.0,5.7
12493,49680,2023-10-31,24.063,0.214,0.251,0.11,0.127,0.674,29.498,1.913,DHR,2023,23890.0,5.7
12494,49680,2023-11-30,31.276,0.206,0.238,0.099,0.109,0.663,23.249,2.037,DHR,2023,23890.0,5.7
12495,49680,2023-12-31,32.401,0.206,0.238,0.099,0.109,0.663,23.249,2.037,DHR,2023,23890.0,5.7
12496,49680,2024-01-31,33.601,0.206,0.238,0.099,0.109,0.663,23.249,2.037,DHR,2024,23875.0,5.33
12497,49680,2024-02-29,44.804,0.177,0.222,0.088,0.083,0.58,18.521,1.684,DHR,2024,23875.0,5.33
12498,49680,2024-03-31,44.198,0.177,0.222,0.088,0.083,0.58,18.521,1.684,DHR,2024,23875.0,5.33
12499,49680,2024-04-30,43.65,0.177,0.222,0.088,0.083,0.58,18.521,1.684,DHR,2024,23875.0,5.33
12500,49680,2024-05-31,47.119,0.171,0.216,0.086,0.078,0.613,17.954,1.98,DHR,2024,23875.0,5.33
12501,49680,2024-06-30,45.844,0.171,0.216,0.086,0.078,0.613,17.954,1.98,DHR,2024,23875.0,5.33
12502,49680,2024-07-31,50.84,0.171,0.216,0.086,0.078,0.613,17.954,1.98,DHR,2024,23875.0,5.33
12503,49680,2024-08-31,49.506,0.172,0.217,0.087,0.077,0.597,17.972,1.841,DHR,2024,23875.0,5.33
12504,49680,2024-09-30,51.107,0.172,0.217,0.087,0.077,0.597,17.972,1.841,DHR,2024,23875.0,5.33
12505,49680,2024-10-31,45.158,0.172,0.217,0.087,0.077,0.597,17.972,1.841,DHR,2024,23875.0,5.33
12506,49680,2024-11-30,45.225,0.166,0.216,0.089,0.075,0.571,16.944,1.594,DHR,2024,23875.0,5.33
12507,49680,2024-12-31,43.311,0.166,0.216,0.089,0.075,0.571,16.944,1.594,DHR,2024,23875.0,5.33
12508,50876,2015-01-31,28.916,0.132,0.175,0.142,0.152,0.95,19.287,1.683,LLY,2015,19958.7,2.27
12509,50876,2015-02-28,31.466,0.122,0.176,0.131,0.145,1.417,18.427,1.087,LLY,2015,19958.7,2.27
12510,50876,2015-03-31,32.578,0.122,0.176,0.131,0.145,1.417,18.427,1.087,LLY,2015,19958.7,2.27
12511,50876,2015-04-30,32.229,0.122,0.176,0.131,0.145,1.417,18.427,1.087,LLY,2015,19958.7,2.27
12512,50876,2015-05-31,38.488,0.112,0.181,0.139,0.126,1.16,18.115,1.424,LLY,2015,19958.7,2.27
12513,50876,2015-06-30,40.727,0.112,0.181,0.139,0.126,1.16,18.115,1.424,LLY,2015,19958.7,2.27
12514,50876,2015-07-31,41.224,0.112,0.181,0.139,0.126,1.16,18.115,1.424,LLY,2015,19958.7,2.27
12515,50876,2015-08-31,42.668,0.105,0.187,0.143,0.125,1.29,18.248,1.368,LLY,2015,19958.7,2.27
12516,50876,2015-09-30,43.363,0.105,0.187,0.143,0.125,1.29,18.248,1.368,LLY,2015,19958.7,2.27
12517,50876,2015-10-31,42.264,0.105,0.187,0.143,0.125,1.29,18.248,1.368,LLY,2015,19958.7,2.27
12518,50876,2015-11-30,37.122,0.12,0.197,0.148,0.151,1.411,18.619,1.353,LLY,2015,19958.7,2.27
12519,50876,2015-12-31,38.127,0.12,0.197,0.148,0.151,1.411,18.619,1.353,LLY,2015,19958.7,2.27
12520,50876,2016-01-31,35.792,0.12,0.197,0.148,0.151,1.411,18.619,1.353,LLY,2016,21222.1,2.59
12521,50876,2016-02-29,31.858,0.121,0.188,0.14,0.161,1.44,17.338,1.528,LLY,2016,21222.1,2.59
12522,50876,2016-03-31,31.863,0.121,0.188,0.14,0.161,1.44,17.338,1.528,LLY,2016,21222.1,2.59
12523,50876,2016-04-30,33.42,0.121,0.188,0.14,0.161,1.44,17.338,1.528,LLY,2016,21222.1,2.59
12524,50876,2016-05-31,34.576,0.115,0.18,0.142,0.156,1.396,16.619,1.532,LLY,2016,21222.1,2.59
12525,50876,2016-06-30,36.29,0.115,0.18,0.142,0.156,1.396,16.619,1.532,LLY,2016,21222.1,2.59
12526,50876,2016-07-31,38.198,0.115,0.18,0.142,0.156,1.396,16.619,1.532,LLY,2016,21222.1,2.59
12527,50876,2016-08-31,33.513,0.12,0.175,0.142,0.166,1.405,15.916,1.544,LLY,2016,21222.1,2.59
12528,50876,2016-09-30,34.595,0.12,0.175,0.142,0.166,1.405,15.916,1.544,LLY,2016,21222.1,2.59
